sentence_id,sentence,aspect,category,polarity
2173:1,لقد حاولنا أن نحجز أحد العروض من خلال الفندق واكتشفنا أنهم كانوا يزيدون علينا في السعر في كل شيء بداية من المواصلات إلى حجوزات المطاعم ووصولًا إلى العرض. ويبدؤون بعرض سعر ما علينا، ثم يقومون بإضافة رسوم عليه بعد أن نوافق على أحد الأسعار.,العرض,HOTEL,negative
2173:1,لقد حاولنا أن نحجز أحد العروض من خلال الفندق واكتشفنا أنهم كانوا يزيدون علينا في السعر في كل شيء بداية من المواصلات إلى حجوزات المطاعم ووصولًا إلى العرض. ويبدؤون بعرض سعر ما علينا، ثم يقومون بإضافة رسوم عليه بعد أن نوافق على أحد الأسعار.,سعر,HOTEL,negative
2173:2,وبعد أن أخذنا جولة كاملة في المحيط اتصلنا بالعرض وحجزنا التذاكر مباشرة بسعر أقل بكثير. أيضًا، سطح المبنى كان مغلقًا وكانت بعض التحسينات في المرافق مغلقة.,بالعرض,HOTEL,positive
1997:0,تجربة سيئة الميزة الوحيدة الخمس نجوم في هذا الفندق هي رواقه.,الفندق,HOTEL,positive
1997:1,الفندق والأثاث قديمان للغاية،,الفندق,HOTEL,negative
1997:2,وإطلالة الغرفة على مستنقع من المياه الخضراء،,إطلالة الغرفة,ROOMS,negative
1997:3,ولا يوجد آلة قهوة في الغرفة وعندما طلبت قهوة، استغرق الأمر أكثر من نصف ساعة حتى جلب لي موظف خدمة الغرف القهوة!,موظف خدمة الغرف,SERVICE,negative
957:0,أسوأ خدمة رأيتها في حياتي - تغلب عليهم الجريمة -أشخاص كسولون ووقحون  أخبرنا الموظفون أن نركن السيارة في الخلف، تم كسرها وسرقة كل شيء منها. أسوأ جزء في المنطقة وفقاً للشرطة. منطقة فيها معدل الجريمة مرتفع، كان فريق العمل مهملاً عن عمد، -لم يقدموا أي مساعدة مهما كانت. كسولون ووقحون ولا يهتمون.,خدمة,SERVICE,negative
957:0,أسوأ خدمة رأيتها في حياتي - تغلب عليهم الجريمة -أشخاص كسولون ووقحون  أخبرنا الموظفون أن نركن السيارة في الخلف، تم كسرها وسرقة كل شيء منها. أسوأ جزء في المنطقة وفقاً للشرطة. منطقة فيها معدل الجريمة مرتفع، كان فريق العمل مهملاً عن عمد، -لم يقدموا أي مساعدة مهما كانت. كسولون ووقحون ولا يهتمون.,فريق العمل,SERVICE,negative
957:1,ليس مناسباً للعائلات. أحضر معك حماية إذا أقمت هنا.,NULL,HOTEL,negative
1674:0,مكان رائع للقاء الناس  مكان رائع للقاء الناس وفريق عمل رائع حقا حتى إننا أصبحنا أصدقاءاً لهم جميعا إنه في المجمل أحد أفضل الأماكن التي تأتي إليها إذا كنت مسافرا وحدك حيث لن تكون وحيدا لفترة طويلة حتى إنه من المميز أن تختلط بالمجموعات وتتعرف على جميع الأشخاص الرائعين الذين يقيمون هناك، مكان رائع من الدرجة الأولى,مكان,LOCATION,positive
1674:0,مكان رائع للقاء الناس  مكان رائع للقاء الناس وفريق عمل رائع حقا حتى إننا أصبحنا أصدقاءاً لهم جميعا إنه في المجمل أحد أفضل الأماكن التي تأتي إليها إذا كنت مسافرا وحدك حيث لن تكون وحيدا لفترة طويلة حتى إنه من المميز أن تختلط بالمجموعات وتتعرف على جميع الأشخاص الرائعين الذين يقيمون هناك، مكان رائع من الدرجة الأولى,مكان,LOCATION,positive
1674:0,مكان رائع للقاء الناس  مكان رائع للقاء الناس وفريق عمل رائع حقا حتى إننا أصبحنا أصدقاءاً لهم جميعا إنه في المجمل أحد أفضل الأماكن التي تأتي إليها إذا كنت مسافرا وحدك حيث لن تكون وحيدا لفترة طويلة حتى إنه من المميز أن تختلط بالمجموعات وتتعرف على جميع الأشخاص الرائعين الذين يقيمون هناك، مكان رائع من الدرجة الأولى,فريق عمل,SERVICE,positive
1674:0,مكان رائع للقاء الناس  مكان رائع للقاء الناس وفريق عمل رائع حقا حتى إننا أصبحنا أصدقاءاً لهم جميعا إنه في المجمل أحد أفضل الأماكن التي تأتي إليها إذا كنت مسافرا وحدك حيث لن تكون وحيدا لفترة طويلة حتى إنه من المميز أن تختلط بالمجموعات وتتعرف على جميع الأشخاص الرائعين الذين يقيمون هناك، مكان رائع من الدرجة الأولى,الأشخاص,SERVICE,positive
1674:0,مكان رائع للقاء الناس  مكان رائع للقاء الناس وفريق عمل رائع حقا حتى إننا أصبحنا أصدقاءاً لهم جميعا إنه في المجمل أحد أفضل الأماكن التي تأتي إليها إذا كنت مسافرا وحدك حيث لن تكون وحيدا لفترة طويلة حتى إنه من المميز أن تختلط بالمجموعات وتتعرف على جميع الأشخاص الرائعين الذين يقيمون هناك، مكان رائع من الدرجة الأولى,مكان,LOCATION,positive
1144:0,ساحرة  فندق جميل...موقع مذهل...تشعر بأنك في بيتك تمامًا وسط هذا الديكور الدافئ والساحر........,فندق,HOTEL,positive
1144:0,ساحرة  فندق جميل...موقع مذهل...تشعر بأنك في بيتك تمامًا وسط هذا الديكور الدافئ والساحر........,موقع,LOCATION,positive
1144:1,الخدمة لا تشوبها شائبة...المطعم الموجود في الشرفة العليا في غاية السحر بما يتمتع به من إطلالة رائعة على مسجد آيا صوفيا والمسجد الأزرق... بوفيه إفطار رائع !.. بالتأكيد يستحق تماًما..وإنني أنصح به بشدة... وإذا حجزت قبل الوصول بفترة طويلة... ستجد أن السعر رخيص جدًا بشكل لا يصدق!,الخدمة,SERVICE,positive
1144:1,الخدمة لا تشوبها شائبة...المطعم الموجود في الشرفة العليا في غاية السحر بما يتمتع به من إطلالة رائعة على مسجد آيا صوفيا والمسجد الأزرق... بوفيه إفطار رائع !.. بالتأكيد يستحق تماًما..وإنني أنصح به بشدة... وإذا حجزت قبل الوصول بفترة طويلة... ستجد أن السعر رخيص جدًا بشكل لا يصدق!,إطلالة,LOCATION,positive
1144:1,الخدمة لا تشوبها شائبة...المطعم الموجود في الشرفة العليا في غاية السحر بما يتمتع به من إطلالة رائعة على مسجد آيا صوفيا والمسجد الأزرق... بوفيه إفطار رائع !.. بالتأكيد يستحق تماًما..وإنني أنصح به بشدة... وإذا حجزت قبل الوصول بفترة طويلة... ستجد أن السعر رخيص جدًا بشكل لا يصدق!,بوفيه إفطار,FOOD_DRINKS,positive
1144:1,الخدمة لا تشوبها شائبة...المطعم الموجود في الشرفة العليا في غاية السحر بما يتمتع به من إطلالة رائعة على مسجد آيا صوفيا والمسجد الأزرق... بوفيه إفطار رائع !.. بالتأكيد يستحق تماًما..وإنني أنصح به بشدة... وإذا حجزت قبل الوصول بفترة طويلة... ستجد أن السعر رخيص جدًا بشكل لا يصدق!,السعر,HOTEL,positive
1188:0,تجربة لاتنسى في فيرمونت مكة كانت تجربة راااائعة برأيي موظفين الاستقبال الرئيسي غير مدربين بشكل كافي لإستقبال النزلاء بشكل لائق ولكن تم الإعتذار عندما علقت على تعاملهم الغير لائق,موظفين الاستقبال,SERVICE,negative
1188:1,موظفين استقبال الدور m4 قمة في الرقي والتعامل موظفات النادي الصحي والاسبا يجب اعادة تأهيلهم او استبدالهن بموظفات اكثر رقياً وادباً في التعامل مع النزلاء حفاظاً على سمعة المكان واحتراماً للنزلاء,موظفين استقبال,SERVICE,positive
2203:0,كانت اجازة مع الاسرة ولم استمتع بهذه الاجازة لعد الاهتمام بالفندق,الاهتمام,SERVICE,negative
2203:1,وعدم الاهتمام بالأكل ونظافة الغرف والمستوى الضعيف للمشروبات والأكل,بالأكل,FOOD_DRINKS,negative
2203:1,وعدم الاهتمام بالأكل ونظافة الغرف والمستوى الضعيف للمشروبات والأكل,نظافة الغرف,ROOMS,negative
